200 19900
81 96 317
81 97 268
81 98 366
81 99 206
81 100 58
81 101 60
81 102 136
81 103 354
81 104 266
81 105 172
81 106 370
81 107 350
81 108 158
81 109 283
81 110 167
81 111 69
81 112 149
81 113 377
81 114 400
81 115 328
81 116 53
81 117 45
81 118 93
81 119 300
81 120 311
81 121 343
81 122 100
81 123 385
81 124 52
81 125 201
81 126 263
81 127 320
81 128 20
81 129 180
81 130 77
81 131 78
81 132 191
81 133 212
81 134 31
81 135 56
81 136 384
81 137 353
81 138 5
81 139 93
81 140 187
81 141 124
81 142 161
81 143 335
81 144 100
81 145 161
81 146 263
81 147 104
81 148 157
81 149 307
81 150 4
81 151 20
81 152 249
81 153 55
81 154 356
81 155 252
81 156 255
81 157 170
81 158 171
81 159 275
81 160 350
81 161 247
81 162 304
81 163 92
81 164 11
81 165 334
81 166 148
81 167 346
81 168 238
81 169 104
81 170 38
81 171 376
81 172 227
81 173 150
81 174 311
81 175 278
81 176 262
81 177 125
81 178 382
81 179 371
81 180 31
81 181 337
81 182 390
81 183 279
81 184 391
81 185 345
81 186 131
81 187 246
81 188 115
81 189 253
81 190 72
81 191 16
81 192 100
81 193 375
81 194 107
81 195 62
81 196 260
81 197 206
81 198 7
81 199 98
82 83 310
82 84 396
82 85 73
82 86 88
82 87 97
82 88 335
82 89 318
82 90 359
82 91 59
82 92 299
82 93 329
82 94 89
82 95 187
82 96 270
82 97 320
82 98 177
82 99 166
82 100 2
82 101 374
82 102 232
82 103 254
82 104 45
82 105 247
82 106 305
82 107 371
82 108 306
82 109 366
82 110 231
82 111 111
82 112 372
82 113 280
82 114 372
82 115 319
82 116 304
82 117 60
82 118 16
82 119 239
82 120 377
82 121 374
82 122 297
82 123 227
82 124 254
82 125 338
82 126 13
82 127 75
82 128 257
82 129 141
82 130 240
82 131 210
82 132 67
82 133 72
82 134 63
82 135 63
82 136 270
82 137 320
82 138 34
82 139 175
82 140 285
82 141 264
82 142 286
82 143 209
82 144 95
82 145 257
82 146 127
82 147 398
82 148 268
82 149 142
82 150 236
82 151 196
82 152 67
82 153 85
82 154 22
82 155 272
82 156 22
82 157 386
82 158 346
82 159 230
82 160 79
82 161 138
82 162 39
82 163 145
82 164 209
82 165 53
82 166 159
82 167 78
82 168 372
82 169 192
82 170 253
82 171 257
82 172 7
82 173 90
82 174 17
82 175 101
82 176 346
82 177 143
82 178 99
82 179 214
82 180 237
82 181 286
82 182 361
82 183 255
82 184 370
82 185 383
82 186 79
82 187 343
82 188 320
82 189 24
82 190 172
82 191 398
82 192 161
82 193 210
82 194 94
82 195 321
82 196 263
82 197 205
82 198 399
82 199 186
83 84 348
83 85 203
83 86 42
83 87 355
83 88 292
83 89 58
83 90 7
83 91 189
83 92 153
83 93 57
83 94 354
83 95 341
83 96 295
83 97 315
83 98 195
83 99 264
83 100 297
83 101 273
83 102 207
83 103 168
83 104 249
83 105 330
83 106 118
83 107 361
83 108 140
83 109 211
83 110 234
83 111 354
83 112 15
83 113 232
83 114 139
83 115 363
83 116 386
83 117 133
83 118 269
83 119 277
83 120 142
83 121 227
83 122 65
83 123 246
83 124 236
83 125 19
83 126 186
83 127 130
83 128 333
83 129 333
83 130 345
83 131 181
83 132 157
83 133 103
83 134 300
83 135 5
83 136 33
83 137 17
83 138 318
83 139 124
83 140 228
83 141 151
83 142 29
83 143 194
83 144 334
83 145 119
83 146 108
83 147 271
83 148 203
83 149 328
83 150 147
83 151 345
83 152 107
83 153 163
83 154 190
83 155 342
83 156 133
83 157 328
83 158 23
83 159 17
83 160 260
83 161 319
83 162 149
83 163 16
83 164 22
83 165 49
83 166 373
83 167 6
83 168 65
83 169 242
83 170 81
83 171 244
83 172 344
83 173 61
83 174 390
83 175 229
83 176 179
83 177 97
83 178 99
83 179 382
83 180 377
83 181 197
83 182 278
83 183 83
83 184 359
83 185 19
83 186 24
83 187 44
83 188 346
83 189 398
83 190 12
83 191 157
83 192 268
83 193 161
83 194 125
83 195 241
83 196 161
83 197 49
83 198 246
83 199 225
84 85 290
84 86 278
84 87 21
84 88 233
84 89 338
84 90 10
84 91 13
84 92 117
84 93 58
84 94 111
84 95 50
84 96 34
84 97 307
84 98 279
84 99 116
84 100 265
84 101 297
84 102 91
84 103 260
84 104 195
84 105 40
84 106 272
84 107 303
84 108 308
84 109 384
84 110 27
84 111 148
84 112 144
84 113 75
84 114 346
84 115 368
84 116 316
84 117 223
84 118 340
84 119 100
84 120 161
84 121 301
84 122 112
84 123 229
84 124 359
84 125 222
84 126 230
84 127 344
84 128 128
84 129 108
84 130 60
84 131 345
84 132 356
84 133 102
84 134 156
84 135 102
84 136 142
84 137 27
84 138 357
84 139 1
84 140 10
84 141 383
84 142 148
84 143 153
84 144 10
84 145 93
84 146 73
84 147 277
84 148 268
84 149 364
84 150 377
84 151 380
84 152 265
84 153 40
84 154 208
84 155 223
84 156 214
84 157 389
84 158 166
84 159 293
84 160 48
84 161 177
84 162 237
84 163 355
84 164 231
84 165 345
84 166 57
84 167 324
84 168 371
84 169 13
84 170 324
84 171 333
84 172 347
84 173 71
84 174 37
84 175 308
84 176 116
84 177 61
84 178 185
84 179 383
84 180 25
84 181 113
84 182 314
84 183 289
84 184 104
84 185 121
84 186 63
84 187 317
84 188 61
84 189 180
84 190 210
84 191 60
84 192 309
84 193 398
84 194 14
84 195 139
84 196 342
84 197 22
84 198 62
84 199 265
85 86 386
85 87 385
85 88 197
85 89 285
85 90 7
85 91 185
85 92 192
85 93 74
85 94 246
85 95 328
85 96 8
85 97 222
85 98 40
85 99 321
85 100 110
85 101 96
85 102 393
85 103 124
85 104 12
85 105 5
85 106 303
85 107 221
85 108 64
85 109 211
85 110 171
85 111 78
85 112 301
85 113 112
85 114 99
85 115 362
85 116 376
85 117 37
85 118 298
85 119 124
85 120 321
85 121 257
85 122 261
85 123 112
85 124 330
85 125 106
85 126 392
85 127 290
85 128 327
85 129 383
85 130 210
85 131 388
85 132 78
85 133 155
85 134 63
85 135 90
85 136 159
85 137 365
85 138 262
85 139 223
85 140 128
85 141 32
85 142 252
85 143 28
85 144 144
85 145 350
85 146 342
85 147 71
85 148 338
85 149 239
85 150 147
85 151 258
85 152 95
85 153 7
85 154 322
85 155 377
85 156 64
85 157 313
85 158 266
85 159 342
85 160 295
85 161 27
85 162 281
85 163 373
85 164 133
85 165 343
85 166 14
85 167 292
85 168 259
85 169 275
85 170 66
85 171 338
85 172 307
85 173 317
85 174 366
85 175 2
85 176 218
85 177 259
85 178 72
85 179 156
85 180 49
85 181 170
85 182 13
85 183 144
85 184 176
85 185 334
85 186 72
85 187 191
85 188 198
85 189 289
85 190 84
85 191 93
85 192 315
85 193 364
85 194 17
85 195 400
85 196 258
85 197 30
85 198 291
85 199 117
86 87 304
86 88 356
86 89 54
86 90 210
86 91 272
86 92 371
86 93 211
86 94 89
86 95 181
86 96 235
86 97 196
86 98 230
86 99 4
86 100 209
86 101 373
86 102 132
86 103 94
86 104 396
86 105 274
86 106 244
86 107 284
86 108 358
86 109 336
86 110 150
86 111 273
86 112 304
86 113 149
86 114 131
86 115 333
86 116 391
86 117 199
86 118 188
86 119 346
86 120 204
86 121 398
86 122 169
86 123 127
86 124 160
86 125 210
86 126 307
86 127 346
86 128 5
86 129 136
86 130 350
86 131 165
86 132 60
86 133 33
86 134 211
86 135 55
86 136 306
86 137 54
86 138 290
86 139 215
86 140 341
86 141 392
86 142 88
86 143 244
86 144 92
86 145 170
86 146 128
86 147 83
86 148 320
86 149 315
86 150 380
86 151 123
86 152 312
86 153 149
86 154 249
86 155 24
86 156 310
86 157 108
86 158 369
86 159 314
86 160 243
86 161 270
86 162 31
86 163 255
86 164 302
86 165 241
86 166 261
86 167 160
86 168 246
86 169 151
86 170 326
86 171 186
86 172 94
86 173 13
86 174 381
86 175 185
86 176 134
86 177 108
86 178 267
86 179 53
86 180 22
86 181 199
86 182 128
86 183 286
86 184 299
86 185 328
86 186 261
86 187 208
86 188 35
86 189 229
86 190 73
86 191 230
86 192 51
86 193 103
86 194 84
86 195 304
86 196 295
86 197 344
86 198 63
86 199 140
87 88 46
87 89 389
87 90 325
87 91 139
87 92 353
87 93 305
87 94 324
87 95 39
87 96 364
87 97 142
87 98 43
87 99 386
87 100 340
87 101 122
87 102 223
87 103 238
87 104 50
87 105 83
87 106 45
87 107 36
87 108 263
87 109 70
87 110 217
87 111 313
87 112 172
87 113 300
87 114 217
87 115 67
87 116 196
87 117 231
87 118 158
87 119 193
87 120 171
87 121 83
87 122 332
87 123 76
87 124 339
87 125 207
87 126 66
87 127 255
87 128 300
87 129 108
87 130 240
87 131 240
87 132 182
87 133 62
87 134 29
87 135 183
87 136 96
87 137 26
87 138 218
87 139 358
87 140 95
87 141 35
87 142 223
87 143 218
87 144 286
87 145 391
87 146 236
87 147 33
87 148 173
87 149 394
87 150 178
87 151 344
87 152 28
87 153 109
87 154 371
87 155 318
87 156 267
87 157 36
87 158 172
87 159 166
87 160 95
87 161 363
87 162 357
87 163 276
87 164 376
87 165 338
87 166 58
87 167 71
87 168 363
87 169 228
87 170 381
87 171 9
87 172 214
87 173 203
87 174 226
87 175 51
87 176 193
87 177 14
87 178 36
87 179 365
87 180 359
87 181 213
87 182 260
87 183 386
87 184 273
87 185 230
87 186 255
87 187 91
87 188 217
87 189 27
87 190 208
87 191 264
87 192 389
87 193 165
87 194 91
87 195 317
87 196 54
87 197 101
87 198 387
87 199 368
88 89 328
88 90 367
88 91 376
88 92 93
88 93 121
88 94 153
88 95 95
88 96 265
88 97 118
88 98 130
88 99 230
88 100 76
88 101 294
88 102 41
88 103 13
88 104 166
88 105 223
88 106 268
88 107 208
88 108 39
88 109 294
88 110 16
88 111 254
88 112 234
88 113 132
88 114 345
88 115 150
88 116 185
88 117 45
88 118 89
88 119 152
88 120 324
88 121 7
88 122 127
88 123 368
88 124 128
88 125 231
88 126 62
88 127 392
88 128 349
88 129 144
88 130 173
88 131 24
88 132 37
88 133 214
88 134 37
88 135 155
88 136 36
88 137 256
88 138 362
88 139 26
88 140 101
88 141 377
88 142 280
88 143 334
88 144 108
88 145 176
88 146 36
88 147 244
88 148 220
88 149 76
88 150 395
88 151 95
88 152 82
88 153 73
88 154 62
88 155 161
88 156 256
88 157 123
88 158 153
88 159 204
88 160 218
88 161 277
88 162 179
88 163 255
88 164 42
88 165 167
88 166 361
88 167 77
88 168 22
88 169 322
88 170 55
88 171 122
88 172 251
88 173 286
88 174 8
88 175 358
88 176 61
88 177 43
88 178 202
88 179 232
88 180 70
88 181 148
88 182 326
88 183 151
88 184 221
88 185 339
88 186 312
88 187 28
88 188 13
88 189 16
88 190 231
88 191 231
88 192 292
88 193 361
88 194 37
88 195 334
88 196 128
88 197 397
88 198 362
88 199 149
89 90 318
89 91 368
89 92 271
89 93 168
89 94 205
89 95 278
89 96 78
89 97 265
89 98 272
89 99 231
89 100 48
89 101 341
89 102 378
89 103 373
89 104 43
89 105 150
89 106 263
89 107 354
89 108 177
89 109 276
89 110 321
89 111 359
89 112 106
89 113 165
89 114 320
89 115 142
89 116 50
89 117 47
89 118 90
89 119 363
89 120 195
89 121 7
89 122 283
89 123 17
89 124 127
89 125 87
89 126 294
89 127 204
89 128 352
89 129 117
89 130 34
89 131 399
89 132 57
89 133 363
89 134 324
89 135 100
89 136 113
89 137 138
89 138 5
89 139 241
89 140 13
89 141 278
89 142 200
89 143 70
89 144 394
89 145 119
89 146 163
89 147 43
89 148 165
89 149 252
89 150 357
89 151 311
89 152 211
89 153 239
89 154 328
89 155 337
89 156 326
89 157 173
89 158 140
89 159 229
89 160 290
89 161 125
89 162 227
89 163 298
89 164 87
89 165 102
89 166 349
89 167 151
89 168 192
89 169 306
89 170 392
89 171 204
89 172 183
89 173 191
89 174 226
89 175 176
89 176 261
89 177 388
89 178 170
89 179 25
89 180 240
89 181 126
89 182 287
89 183 50
89 184 317
89 185 214
89 186 338
89 187 242
89 188 339
89 189 29
89 190 70
89 191 228
89 192 153
89 193 248
89 194 77
89 195 191
89 196 302
89 197 26
89 198 342
89 199 93
90 91 331
90 92 285
90 93 296
90 94 65
90 95 27
90 96 121
90 97 192
90 98 287
90 99 61
90 100 361
90 101 263
90 102 252
90 103 38
90 104 149
90 105 253
90 106 354
90 107 315
90 108 190
90 109 195
90 110 253
90 111 218
90 112 216
90 113 32
90 114 322
90 115 64
90 116 108
90 117 64
90 118 317
90 119 85
90 120 5
90 121 9
90 122 15
90 123 241
90 124 256
90 125 79
90 126 267
90 127 329
90 128 270
90 129 153
90 130 389
90 131 182
90 132 15
90 133 192
90 134 220
90 135 116
90 136 44
90 137 125
90 138 30
90 139 233
90 140 272
90 141 234
90 142 2
90 143 87
90 144 265
90 145 275
90 146 102
90 147 324
90 148 338
90 149 18
90 150 9
90 151 295
90 152 378
90 153 375
90 154 135
90 155 234
90 156 54
90 157 354
90 158 162
90 159 275
90 160 106
90 161 102
90 162 9
90 163 73
90 164 293
90 165 180
90 166 188
90 167 336
90 168 304
90 169 217
90 170 120
90 171 175
90 172 2
90 173 73
90 174 214
90 175 218
90 176 347
90 177 267
90 178 141
90 179 236
90 180 237
90 181 101
90 182 130
90 183 214
90 184 76
90 185 217
90 186 47
90 187 81
90 188 170
90 189 160
90 190 307
90 191 275
90 192 261
90 193 315
90 194 299
90 195 153
90 196 94
90 197 86
90 198 40
90 199 350
91 92 254
91 93 159
91 94 76
91 95 255
91 96 183
91 97 241
91 98 72
91 99 129
91 100 108
91 101 165
91 102 365
91 103 344
91 104 265
91 105 46
91 106 109
91 107 292
91 108 262
91 109 108
91 110 324
91 111 383
91 112 267
91 113 231
91 114 210
91 115 80
91 116 97
91 117 108
91 118 184
91 119 143
91 120 194
91 121 224
91 122 92
91 123 399
91 124 334
91 125 167
91 126 254
91 127 69
91 128 8
91 129 325
91 130 197
91 131 67
91 132 41
91 133 113
91 134 362
91 135 306
91 136 111
91 137 70
91 138 149
91 139 324
91 140 129
91 141 73
91 142 307
91 143 396
91 144 255
91 145 68
91 146 27
91 147 303
91 148 175
91 149 210
91 150 45
91 151 320
91 152 385
91 153 136
91 154 319
91 155 271
91 156 255
91 157 124
91 158 339
91 159 214
91 160 48
91 161 87
91 162 280
91 163 41
91 164 152
91 165 193
91 166 298
91 167 262
91 168 262
91 169 46
91 170 137
91 171 391
91 172 70
91 173 43
91 174 338
91 175 324
91 176 62
91 177 316
91 178 227
91 179 237
91 180 125
91 181 223
91 182 108
91 183 62
91 184 311
91 185 26
91 186 284
91 187 165
91 188 149
91 189 222
91 190 330
91 191 149
91 192 260
91 193 209
91 194 189
91 195 11
91 196 1
91 197 86
91 198 224
91 199 214
92 93 83
92 94 361
92 95 156
92 96 153
92 97 355
92 98 45
92 99 28
92 100 17
92 101 360
92 102 206
92 103 205
92 104 37
92 105 29
92 106 312
92 107 50
92 108 339
92 109 290
92 110 333
92 111 55
92 112 390
92 113 154
92 114 384
92 115 138
92 116 13
92 117 144
92 118 278
92 119 376
92 120 96
92 121 315
92 122 199
92 123 309
92 124 350
92 125 111
92 126 17
92 127 102
92 128 66
92 129 13
92 130 129
92 131 34
92 132 373
92 133 335
92 134 238
92 135 361
92 136 315
92 137 101
92 138 10
92 139 253
92 140 390
92 141 342
92 142 307
92 143 380
92 144 47
92 145 290
92 146 69
92 147 11
92 148 33
92 149 299
92 150 386
92 151 128
92 152 213
92 153 137
92 154 388
92 155 162
92 156 247
92 157 356
92 158 215
92 159 264
92 160 369
92 161 296
92 162 249
92 163 293
92 164 182
92 165 86
92 166 253
92 167 96
92 168 139
92 169 214
92 170 348
92 171 128
92 172 155
92 173 206
92 174 107
92 175 201
92 176 95
92 177 128
92 178 163
92 179 79
92 180 26
92 181 149
92 182 158
92 183 190
92 184 285
92 185 97
92 186 304
92 187 83
92 188 53
92 189 118
92 190 299
92 191 373
92 192 13
92 193 147
92 194 265
92 195 146
92 196 185
92 197 69
92 198 241
92 199 323
93 94 282
93 95 188
93 96 2
93 97 388
93 98 345
93 99 61
93 100 140
93 101 39
93 102 188
93 103 302
93 104 69
93 105 213
93 106 2
93 107 178
93 108 354
93 109 286
93 110 275
93 111 257
93 112 321
93 113 279
93 114 327
93 115 171
93 116 251
93 117 291
93 118 317
93 119 67
93 120 37
93 121 53
93 122 87
93 123 277
93 124 375
93 125 368
93 126 17
93 127 377
93 128 307
93 129 361
93 130 37
93 131 46
93 132 352
93 133 176
93 134 299
93 135 20
93 136 340
93 137 301
93 138 198
93 139 293
93 140 138
93 141 24
93 142 102
93 143 58
93 144 302
93 145 28
93 146 228
93 147 104
93 148 318
93 149 97
93 150 170
93 151 354
93 152 149
93 153 256
93 154 183
93 155 76
93 156 175
93 157 199
93 158 52
93 159 81
93 160 111
93 161 40
93 162 78
93 163 62
93 164 215
93 165 376
93 166 34
93 167 154
93 168 276
93 169 183
93 170 398
93 171 14
93 172 158
93 173 99
93 174 23
93 175 59
93 176 126
93 177 203
93 178 114
93 179 396
93 180 299
93 181 235
93 182 301
93 183 399
93 184 42
93 185 83
93 186 74
93 187 168
93 188 233
93 189 125
93 190 248
93 191 344
93 192 116
93 193 277
93 194 357
93 195 330
93 196 204
93 197 342
93 198 35
93 199 32
94 95 124
94 96 33
94 97 45
94 98 281
94 99 131
94 100 19
94 101 291
94 102 209
94 103 221
94 104 4
94 105 204
94 106 71
94 107 190
94 108 104
94 109 70
94 110 231
94 111 139
94 112 143
94 113 398
94 114 371
94 115 220
94 116 197
94 117 266
94 118 335
94 119 25
94 120 223
94 121 217
94 122 229
94 123 164
94 124 251
94 125 260
94 126 240
94 127 235
94 128 256
94 129 72
94 130 318
94 131 226
94 132 363
94 133 126
94 134 47
94 135 318
94 136 281
94 137 69
94 138 60
94 139 384
94 140 90
94 141 290
94 142 74
94 143 233
94 144 240
94 145 45
94 146 4
94 147 36
94 148 310
94 149 338
94 150 61
94 151 84
94 152 106
94 153 241
94 154 200
94 155 357
94 156 100
94 157 391
94 158 143
94 159 307
94 160 62
94 161 60
94 162 132
94 163 376
94 164 137
94 165 130
94 166 246
94 167 369
94 168 199
94 169 305
94 170 353
94 171 288
94 172 194
94 173 378
94 174 72
94 175 33
94 176 22
94 177 75
94 178 21
94 179 284
94 180 365
94 181 33
94 182 319
94 183 70
94 184 273
94 185 118
94 186 378
94 187 324
94 188 108
94 189 121
94 190 230
94 191 122
94 192 132
94 193 361
94 194 97
94 195 221
94 196 91
94 197 342
94 198 189
94 199 241
95 96 246
95 97 93
95 98 80
95 99 392
95 100 71
95 101 104
95 102 376
95 103 44
95 104 130
95 105 396
95 106 327
95 107 94
95 108 380
95 109 246
95 110 164
95 111 252
95 112 315
95 113 93
95 114 175
95 115 375
95 116 165
95 117 4
95 118 96
95 119 297
95 120 317
95 121 192
95 122 69
95 123 359
95 124 86
95 125 257
95 126 151
95 127 283
95 128 302
95 129 182
95 130 274
95 131 372
95 132 285
95 133 202
95 134 15
95 135 15
95 136 149
95 137 294
95 138 60
95 139 129
95 140 139
95 141 175
95 142 380
95 143 5
95 144 268
95 145 107
95 146 379
95 147 32
95 148 62
95 149 74
95 150 280
95 151 378
95 152 218
95 153 348
95 154 288
95 155 303
95 156 157
95 157 38
95 158 185
95 159 58
95 160 172
95 161 11
95 162 381
95 163 56
95 164 212
95 165 395
95 166 22
95 167 360
95 168 240
95 169 82
95 170 88
95 171 330
95 172 208
95 173 20
95 174 335
95 175 75
95 176 78
95 177 313
95 178 59
95 179 139
95 180 339
95 181 338
95 182 69
95 183 156
95 184 238
95 185 356
95 186 10
95 187 346
95 188 346
95 189 194
95 190 3
95 191 69
95 192 156
95 193 383
95 194 124
95 195 367
95 196 329
95 197 98
95 198 279
95 199 169
96 97 131
96 98 318
96 99 98
96 100 338
96 101 337
96 102 384
96 103 365
96 104 14
96 105 297
96 106 23
96 107 105
96 108 187
96 109 312
96 110 173
96 111 342
96 112 101
96 113 80
96 114 351
96 115 46
96 116 377
96 117 96
96 118 400
96 119 45
96 120 204
96 121 382
96 122 121
96 123 122
96 124 263
96 125 218
96 126 400
96 127 383
96 128 300
96 129 318
96 130 32
96 131 237
96 132 206
96 133 16
96 134 153
96 135 220
96 136 264
96 137 127
96 138 276
96 139 50
96 140 39
96 141 48
96 142 343
96 143 91
96 144 127
96 145 245
96 146 137
96 147 56
96 148 292
96 149 136
96 150 100
96 151 95
96 152 70
96 153 172
96 154 217
96 155 284
96 156 341
96 157 216
96 158 266
96 159 240
96 160 85
96 161 297
96 162 29
96 163 291
96 164 264
96 165 181
96 166 62
96 167 127
96 168 308
96 169 337
96 170 128
96 171 298
96 172 336
96 173 70
96 174 340
96 175 14
96 176 314
96 177 76
96 178 69
96 179 206
96 180 164
96 181 121
96 182 252
96 183 185
96 184 292
96 185 68
96 186 68
96 187 233
96 188 236
96 189 285
96 190 72
96 191 320
96 192 133
96 193 100
96 194 162
96 195 397
96 196 233
96 197 223
96 198 75
96 199 140
97 98 111
97 99 203
97 100 389
97 101 46
97 102 224
97 103 328
97 104 60
97 105 90
97 106 356
97 107 128
97 108 295
97 109 71
97 110 248
97 111 146
97 112 255
97 113 92
97 114 166
97 115 274
97 116 324
97 117 1
97 118 110
97 119 347
97 120 272
97 121 242
97 122 47
97 123 34
97 124 190
97 125 231
97 126 256
97 127 265
97 128 370
97 129 319
97 130 19
97 131 310
97 132 364
97 133 242
97 134 237
97 135 23
97 136 283
97 137 144
97 138 103
97 139 177
97 140 214
97 141 302
97 142 275
97 143 20
97 144 393
97 145 392
97 146 293
97 147 268
97 148 392
97 149 2
97 150 215
97 151 263
97 152 196
97 153 213
97 154 248
97 155 385
97 156 43
97 157 56
97 158 201
97 159 364
97 160 374
97 161 219
97 162 273
97 163 337
97 164 13
97 165 61
97 166 312
97 167 295
97 168 205
97 169 366
97 170 24
97 171 18
97 172 219
97 173 250
97 174 38
97 175 212
97 176 241
97 177 282
97 178 31
97 179 184
97 180 284
97 181 245
97 182 398
97 183 79
97 184 57
97 185 246
97 186 15
97 187 99
97 188 301
97 189 216
97 190 62
97 191 226
97 192 386
97 193 286
97 194 114
97 195 350
97 196 347
97 197 25
97 198 197
97 199 151
98 99 342
98 100 220
98 101 168
98 102 161
98 103 21
98 104 157
98 105 324
98 106 261
98 107 39
98 108 354
98 109 44
98 110 274
98 111 199
98 112 41
98 113 304
98 114 207
98 115 238
98 116 318
98 117 258
98 118 138
98 119 85
98 120 271
98 121 363
98 122 71
98 123 157
98 124 77
98 125 372
98 126 103
98 127 53
98 128 168
98 129 205
98 130 395
98 131 339
98 132 372
98 133 107
98 134 359
98 135 81
98 136 30
98 137 171
98 138 119
98 139 335
98 140 166
98 141 344
98 142 133
98 143 207
98 144 247
98 145 292
98 146 396
98 147 116
98 148 149
98 149 134
98 150 201
98 151 19
98 152 48
98 153 223
98 154 175
98 155 76
98 156 194
98 157 229
98 158 129
98 159 362
98 160 33
98 161 75
98 162 300
98 163 357
98 164 133
98 165 211
98 166 37
98 167 162
